ID_Stand1,Perimeter,Hectares
397,909.9864134,5.054822405
398,1233.057702,7.233940712
399,4795.017908,41.93976072
400,1259.068712,6.133865426
402,4003.871819,31.34281948
403,1276.797851,9.725579872
404,1940.298123,17.09881574
405,1503.698642,9.951339336
407,1903.482989,10.82583813
410,1391.694382,8.302308502
411,1864.378205,11.26895554
412,1791.246907,8.116257362
414,2425.721002,10.96185943
418,4047.248631,39.74478489
420,709.533113,2.117145429
425,865.6923673,2.171254604
428,1347.344343,6.013822517
429,1165.569611,6.666934486
431,5065.723708,39.32885144
432,2884.015431,24.04609243
435,1076.238585,5.69916096
436,3417.515005,18.01309073
439,5421.253563,46.67153304
442,1926.068708,8.104924556
443,1369.66859,6.838486027
446,1976.243067,6.94165773
448,2782.56451,19.70435529
449,1783.683408,10.97629118
450,3394.945717,39.32284204
455,1110.286827,4.798845251
456,1490.284801,6.479036863
458,2474.944341,20.53356516
460,6428.362549,37.36535497
464,5606.8525,49.61507219
467,3608.308706,19.32284581
468,1177.597928,7.686084398
475,3072.729184,25.03199822
476,2390.107739,6.888386916
477,1243.795958,9.215107296
478,986.1925437,5.560908474
479,1971.387572,22.05386675
483,1145.495259,7.373756867
484,767.363801,1.033217091
485,861.1584488,2.474917394
486,1264.603653,3.622634462
487,1163.766033,4.417677269
489,1092.350729,5.114751766
490,541.673406,0.720480825
492,968.7260732,1.982027007
494,2536.968774,14.97761016
495,1163.272039,6.038251877
497,783.1577351,3.015413999
499,1212.738624,8.377733224
500,1449.755092,7.571888417
502,3640.883962,40.34310258
503,2274.640035,12.20602053
504,1320.550569,9.313066174
508,2963.499531,35.6237936
514,467.0524557,1.080391559
517,1399.765186,8.055094177
525,646.5852543,1.02666399
526,364.1764891,0.793887789
527,1605.120457,9.382371888
529,830.9994393,3.352513183
530,528.7867592,1.178901636
531,725.0862717,1.337319814
533,1423.680167,7.078366414
534,898.3930412,1.491140163
535,555.270146,1.052871729
536,587.6401144,1.631697352
537,2279.544894,14.69753745
538,2040.403557,10.30621136
539,653.8417275,1.411295036
541,2093.987643,8.152765608
542,979.5633849,0.694086081
543,470.425737,0.985987043
544,664.7504327,1.419801354
545,637.1965754,2.249071743
547,1009.387704,3.153957677
548,318.3016162,0.601784677
549,1343.993612,3.806748938
551,1044.049065,5.18006776
552,1568.450102,8.014440293
553,369.3043796,0.775114167
554,501.4530452,1.263785273
555,2579.0841,10.29412805
556,1300.230713,7.007450652
557,1245.198771,6.567613163
563,2061.781183,12.48708512
567,2947.705846,13.40711919
573,1286.205206,6.513259203
579,4529.553818,28.67307945
583,5314.005083,22.28088284
587,1645.083972,10.24275038
589,1214.987389,5.389734573
593,1201.667259,5.406675208
597,3089.604629,11.30535355
604,4931.590314,47.94443056
605,1178.869281,8.78510383
606,1329.350467,6.929742765
608,2703.861999,10.38790084
609,1292.704029,5.657170039
610,1545.952899,6.713724745
614,2989.283906,12.99803136
616,1457.007641,7.051454593
620,607.20047,1.555487738
621,3443.233283,13.98881526
622,387.5787646,0.594932723
623,612.2808695,2.067836696
624,1100.975469,5.320012719
625,619.7354484,1.807891017
626,1152.854117,3.510112761
627,715.5933179,0.952338165
628,596.8140129,1.638414619
629,1734.671507,6.707675334
630,852.3808645,2.284031715
631,1381.005081,6.54859394
632,1127.769307,6.298009363
639,2375.048002,23.71406132
643,2122.950175,11.30792572
644,2015.501911,15.41723016
646,695.6453487,2.426472275
647,1609.546802,12.63521817
648,1488.114197,8.127862635
650,1258.318489,6.619432667
652,2210.753694,10.36202815
653,2278.488131,15.39381147
654,1113.246334,1.333742668
655,1998.560488,5.040255137
657,6805.043537,46.73420581
658,445.3652755,0.976630132
660,879.559249,3.564669108
663,2162.340436,14.29306948
664,930.5749736,2.72161757
665,1713.222393,6.603775665
666,1299.912354,6.816834655
667,1235.463593,2.920099377
668,934.9142909,2.713419013
669,1377.77853,10.53876175
673,5512.888965,49.90699429
675,1914.699692,5.788936305
680,969.7532901,2.367189425
682,1944.332448,11.57313952
683,1034.363306,2.53324949
684,394.0908837,0.838245206
685,1547.177119,13.14396443
686,365.1228094,0.629491958
687,381.2078958,0.682246168
688,438.7782901,1.174112206
691,5388.138584,49.14019153
693,3275.690984,33.95486731
694,405.8925827,0.843365967
695,550.9672362,0.873807225
696,937.9626974,0.993645853
697,1862.158824,12.57712636
699,775.8793997,2.421020903
701,891.9093584,3.122019167
704,2893.468429,33.1512824
705,6084.914317,45.51678593
707,4087.565673,48.3924613
710,1205.578921,3.765703735
711,1201.573158,4.187866535
712,325.5591242,0.632776439
713,403.1519764,0.592894166
715,2238.348598,4.344195783
717,1086.956454,4.090858402
719,2431.485627,12.77377107
724,3313.652368,21.21213555
726,779.6154285,2.628717705
727,683.8679191,1.697641809
728,638.1677452,1.938062114
729,1560.680468,5.045831802
731,879.9540166,3.275255469
734,472.3506232,0.591350979
735,713.8296119,2.23220292
737,781.3061204,1.978173001
738,4587.42433,12.81438414
739,505.3045077,0.75904829
740,688.8366483,0.649351874
741,845.7046615,2.567440231
742,661.423901,2.149501591
744,942.9117825,3.739885298
745,1157.833407,3.730126931
746,1628.866822,3.997670871
747,584.6623635,1.965578693
748,937.2114246,3.102921351
749,868.9512153,2.379056522
750,2315.803427,9.721609804
751,346.0565387,0.50675435
752,528.6016965,1.350349213
753,512.70231,1.218286592
754,962.8065736,2.231792435
759,2164.468092,7.327826454
761,1834.485627,6.938444202
762,578.9889093,1.064288271
763,918.743643,3.274454423
764,1143.812948,6.328966284
766,2182.386282,14.21576438
768,2575.865465,6.954702331
769,547.4813855,0.698980938
773,1027.176309,5.825995045
774,1571.024825,7.855217342
775,1142.327616,2.330885291
776,728.1530521,2.406572445
777,439.7985399,0.767866776
778,1669.325211,7.162789676
779,808.6076998,2.335724544
781,667.5796024,2.304385061
782,589.5684513,1.480460671
783,539.9365168,0.919727031
784,1544.624686,9.120185734
785,1863.226521,6.104413609
787,586.5382118,1.32023056
789,612.2421225,1.706828786
790,1848.868527,8.634049148
791,311.3188159,0.658681274
792,725.9541836,1.477808809
794,1065.582863,3.31830782
795,950.3119464,3.206924405
796,1860.528409,7.761249057
797,455.7307996,1.121012231
799,1218.161513,5.620375321
800,670.4657129,2.275608231
803,2548.563534,22.25569577
804,3876.908373,35.00066813
805,915.7519752,2.208140482
806,1877.412471,7.400475927
807,369.7700421,0.547892625
809,1657.592257,6.705446621
813,880.3920938,2.320678903
814,394.2929401,0.901810808
818,556.8127135,1.31094797
820,2281.58509,8.761090035
821,1226.56332,4.778434752
822,1152.708248,3.709883362
824,1583.514245,3.430921411
831,845.9189209,0.756418253
832,804.1871917,2.813570114
834,676.0711625,2.123959443
836,8130.815297,24.5408459
838,1611.721482,3.501225154
839,871.0773264,3.948784861
842,1242.231831,4.160187353
843,1074.144158,3.267785166
844,621.3012507,1.686879352
845,836.8067244,1.424930508
846,751.5484748,3.365482871
848,1145.546056,5.056824113
849,425.8518165,0.902460345
850,1814.239251,10.30216038
852,1029.515168,4.616655798
853,3427.391445,30.40907128
864,3210.81031,13.96051506
865,896.0642776,3.804974014
866,799.3830453,3.197169036
867,1456.64836,7.119144969
870,2247.490726,17.6407361
872,1285.061607,5.207117599
874,986.4674632,4.714250276
875,646.48883,2.379409554
879,2150.099547,8.022679267
881,336.5436406,0.527267851
883,3017.522982,18.85917715
884,2473.805524,9.279023104
885,2227.965958,9.658464212
886,908.9287433,2.381805828
887,501.3350194,0.503425098
889,585.8769086,2.331925884
890,747.2129765,3.080282707
891,794.6604925,1.344994427
892,4040.96105,23.35719148
893,369.7045478,0.702117422
894,751.9153215,1.277965724
895,1577.749076,9.985781148
896,1202.320947,3.170276009
897,1897.067597,7.976776278
899,559.0450216,1.939982296
900,911.4095568,2.906439004
903,1719.768,10.93746007
906,2208.560981,11.30055873
909,2821.568526,17.57008108
910,2010.260667,10.87167202
911,1425.382719,3.476311676
912,1828.881363,8.173154604
918,5724.378705,31.01712263
920,3612.699422,19.31021429
923,495.0072068,0.80086115
924,1457.184479,4.92751251
925,551.8255612,1.275745309
926,566.8771374,1.761138112
928,399.8432637,0.817225358
929,848.2718076,2.705735096
930,699.5447018,1.139399999
931,381.8254757,0.728185393
932,374.046976,0.654433331
934,1230.0909,4.323540442
935,4407.046925,24.63929993
936,701.080787,2.141027112
937,720.6925645,1.75160989
938,1233.701872,5.089746199
939,499.706682,0.889600445
940,403.6449286,0.872163257
941,1413.352863,4.672730866
942,1394.398793,4.196991835
945,1893.933429,5.83144267
947,1298.943339,2.216549783
948,713.4327161,1.507025215
949,371.5935113,0.565209883
950,488.3840241,1.192823377
952,557.5380049,1.404050804
954,584.4243056,1.596195809
955,481.5701119,1.288363957
957,577.2297589,1.593522966
959,973.9999826,2.485829397
961,512.0625563,1.393061521
962,1268.175278,4.194841199
964,793.6452746,3.136033921
965,583.1299232,1.198221896
966,982.2252035,4.769991848
968,2637.9012,21.61237983
971,714.3318221,2.955603222
974,390.3361259,0.847370197
976,853.4549085,2.87702288
977,3040.038693,24.60485605
979,1346.676451,6.37137617
981,2027.93524,15.74595541
982,1027.026096,3.757952455
983,686.530102,2.162586462
984,2320.50154,23.98287632
985,1941.882916,13.81972524
986,1027.805183,5.431067967
989,3985.515631,35.83983917
993,695.3899018,3.232248727
997,765.9297762,2.196290708
1004,1181.958728,6.579693558
1006,1747.309364,8.723050087
1007,378.3343158,0.870105489
1009,956.9927887,3.722890532
1010,1275.682926,8.164286356
1012,2387.240879,7.968075251
1015,5063.238957,41.04316678
1019,1324.554347,6.166644196
1021,870.450136,1.401552103
1022,2521.635289,13.69042898
1023,1253.777238,8.135727825
1027,2472.2023,15.4641139
1028,804.7382363,2.695732465
1029,1845.637392,6.567724565
1031,1600.726627,12.60710984
1038,3153.589045,19.17082872
1039,3955.251734,29.42621368
1042,4775.696852,35.40377341
1043,5476.559018,48.88930656
1049,485.6352443,1.058178029
1050,1203.357564,5.677043795
1052,477.9168881,1.208796068
1053,2778.988025,23.42049029
1057,1720.744656,11.22788162
1060,1096.089994,5.203799897
1061,2104.055275,11.50215873
1063,1934.546068,8.627008094
1067,4435.603015,45.14958731
1072,1268.100065,1.897619747
1073,574.2872225,0.923398899
1074,997.0419821,4.350330273
1075,672.8945081,2.430587607
1081,3560.396315,11.67311665
1083,1649.065812,8.483994822
1085,406.3969104,0.657284656
1087,2503.601641,8.214317597
1088,304.5357304,0.554038752
1089,422.2796575,0.722874614
1091,2829.256686,29.12169828
1092,601.726576,1.324083141
1094,1327.759083,5.603925004
1095,678.87744,1.654935399
1097,807.247006,1.749584012
1098,579.9020907,1.345461469
1099,543.8407826,0.744791107
1103,2105.641405,9.631569398
1105,454.6211684,0.66836237
1108,1297.553288,6.272854079
1109,2840.754797,11.42819592
1110,423.2024399,1.083772438
1111,3004.806418,33.92935299
1120,917.3479602,1.576305001
1122,1887.270074,12.29191904
1126,994.5285901,4.253589809
1127,2166.605334,19.61417994
1128,2994.404542,14.70225179
1129,1711.448944,5.01172161
1130,819.1936768,2.132149663
1132,1150.794839,3.443202412
1139,2891.970047,16.51653391
1142,745.5398641,2.887992138
1147,5026.894718,38.21643381
1148,358.3770159,0.531236678
1149,3352.84966,20.40894498
1150,495.3440434,1.096763382
1151,940.597769,3.08141017
1152,565.4329602,1.074852361
1153,3818.208481,32.53341844
1154,530.4958703,1.537947681
1155,923.7378393,5.584802828
1156,1435.156308,7.665707904
1158,1465.486379,5.889768135
1159,1091.252005,5.242258684
1160,1091.492369,5.316643353
1161,1156.87178,5.751886817
1163,2161.957353,11.40542818
1165,2980.302339,16.776241
1166,1075.743423,6.441340558
1167,1472.358568,12.08760005
1168,567.0206139,0.628051425
1169,988.358851,0.997810246
1170,2175.518425,12.35702233
1171,1608.57195,9.466386711
1172,1111.087082,4.898768965
1173,798.7835273,1.395351481
1174,3510.397987,4.802547672
1176,2285.80584,15.7724237
1177,1521.066339,6.508419435
1182,1424.836646,10.19376333
1183,1304.667566,3.40736337
1184,1048.452985,3.294253353
1185,1026.288751,4.216732035
1186,453.6214479,0.754091559
1187,1370.208023,5.158547091
1189,497.2868741,0.506615296
1191,1196.782373,4.704680661
1192,2938.265708,19.73988798
1194,3486.607461,26.50572406
1195,5280.212449,48.85175901
1196,859.9572607,3.248288211
1197,807.9450126,2.154823289
1198,324.2441623,0.515306735
1199,464.1632991,0.565909308
1200,721.4664248,1.011001696
1201,394.35472,0.873488189
1202,402.4382325,0.622027791
1206,3516.394458,31.11049169
1207,950.8786102,3.71028135
1208,1617.016108,5.955732129
1210,976.1312431,2.828953374
1211,342.6724082,0.541473453
1213,1831.92627,11.71450871
1216,3572.584692,30.23762621
1217,731.1745959,3.16064124
1219,2026.979461,5.542578567
1220,5190.427714,35.64960336
1223,1219.441587,3.154005557
1224,619.5588175,1.272909557
1225,1061.959246,2.89823487
1226,1078.940657,3.84742521
1229,1096.947925,4.032182952
1230,7889.645138,45.09291086
1232,2039.421469,12.52727157
1233,609.160382,0.757105223
1234,809.985707,4.398526947
1235,564.8995968,1.307719519
1236,684.9420589,2.340424925
1237,500.0692465,0.769939682
1238,5059.16793,41.26051121
1240,4665.376481,49.64262163
1241,1777.84259,10.92995362
1242,5725.758101,46.80344001
1244,455.6727199,0.868243139
1245,6599.679547,49.86900173
1246,4085.234494,21.31671615
1247,1199.331025,5.856908805
1249,1124.273016,4.496114887
1251,1900.173297,7.79818502
1252,1218.816537,4.205569579
1253,356.4220213,0.534153968
1254,1702.465363,6.948401631
1255,781.8853626,1.201562052
1256,827.5205863,3.150618204
1257,1086.731006,3.296975653
1258,870.9047963,3.035367988
1260,551.9798804,1.629695451
1261,456.2592759,0.550543573
1262,1406.948423,2.346233259
1263,350.1283858,0.572891196
1266,2545.485377,14.52890472
1268,1430.090983,7.240770407
1270,3558.965333,20.14945524
1271,470.5179396,0.864122138
1272,1573.750082,6.472839634
1274,556.5535129,1.512441839
1280,1151.363009,4.558379878
1282,569.7533533,1.56271894
