UG,Viz,UG_Viz,Length,Perimetro,Areacortada
3091,1880,1880.3091,92.0850500999,317.5335142,38.39502273
3091,1881,1881.3091,102.590257396,516.5362561,39.243163433
3091,3094,3091.3094,168.259501405,3342.261288,64.34109579
3091,3100,3091.3100,636.896351011,3342.261288,46.895047263
3091,3101,3091.3101,23.014915361,3342.261288,74.99806142
3092,1767,1767.3092,1229.17534836,4553.193815,88.96607797
3092,1775,1775.3092,686.790229989,5340.925492,89.93703825
3092,1788,3092.1788,846.487445266,2913.252951,90.91280408
3092,3093,3093.3092,150.799927669,5432.651794,90.45977698
3093,1767,1767.3093,426.413806292,4553.193815,96.92259977
3093,1770,1770.3093,449.464969386,4631.600433,90.69615304
3093,1778,1778.3093,605.74852157,9894.568301,72.57194916
3093,1788,3093.1788,3471.77575809,5432.651794,98.86932588
3093,1911,3093.1911,328.448811441,5432.651794,85.96648303
3093,3092,3093.3092,150.799927669,5432.651794,90.45977698
3094,1772,1772.3094,1533.67354459,8097.022203,70.67497302
3094,1773,1773.3094,449.405546955,877.8857199,30.355886065
3094,1774,1774.3094,633.361947072,5949.236071,68.84593217
3094,1775,1775.3094,278.202358867,5340.925492,75.25253535
3094,1784,1784.3094,58.0505747073,1375.617159,33.489409153
3094,3091,3091.3094,168.259501405,3342.261288,64.34109579
3095,-1,3095.-1,156.649409483,2205.282307,9.237487837
3095,1772,1772.3095,1361.02270885,8097.022203,53.345336167
3095,3206,3095.3206,687.61018867,2205.282307,17.096921032
3096,-1,3096.-1,653.372780844,4741.836077,40.23479539
3096,1571,3096.1571,222.82836768,4741.836077,46.094206627
3096,1597,3096.1597,236.4168550389,4741.836077,51.86321472
3096,1682,1682.3096,862.894505972,1679.505208,52.41018001
3096,1683,1683.3096,830.151451908,2553.703329,64.02491706
3096,1796,1796.3096,586.325754833,2916.28464,73.90072145
3096,1800,1800.3096,302.637485796,2363.805533,59.9872826
3096,1802,1802.3096,457.2108286087,457.2108286,41.804509883
3096,1911,1911.3096,589.998046226,5076.117421,76.99312903
3097,-1,3097.-1,500.372805484,705.5382288,1.687926997
3097,1806,1806.3097,141.358348577,1655.572274,10.509197603
3097,1810,1810.3097,63.8070747683,5377.574884,27.699649567
3099,-1,3099.-1,403.764183693,1452.06284,8.844135021
3099,1844,1844.3099,258.674486924,775.792009,10.290213917
3099,1848,1848.3099,323.302510273,1165.205616,13.874956283
3099,1875,1875.3099,262.212955261,1129.417311,14.055604616
3099,3104,3104.3099,176.075605969,3230.061058,21.357334271
3099,3197,3099.3197,28.0330974735,1452.06284,9.441538695
3100,1772,1772.3100,182.056578075,8097.022203,53.228924493
3100,1853,1853.3100,317.971714163,686.3874695,11.640562954
3100,1880,1880.3100,225.448464096,317.5335142,9.742127793
3100,3091,3091.3100,636.896351011,3342.261288,46.895047263
3100,3101,3100.3101,485.311684441,1847.684792,46.345166483
3101,-1,3101.-1,1589.61727749,4481.895583,37.22409032
3101,1766,1766.3101,122.685043142,4459.583496,85.80375125
3101,1772,1772.3101,384.713376456,8097.022203,81.33193865
3101,1853,1853.3101,307.756538915,686.3874695,39.743577111
3101,1854,1854.3101,81.3318123028,331.2784262,37.797415296
3101,1864,1864.3101,402.087813311,402.0878133,38.25779536
3101,1881,1881.3101,363.614194821,516.5362561,38.693282653
3101,1882,1882.3101,292.277019284,670.0108178,39.419942203
3101,3091,3091.3101,23.014915361,3342.261288,74.99806142
3101,3100,3100.3101,485.311684441,1847.684792,46.345166483
3101,3102,3101.3102,429.48590712,4481.895583,76.67784217
3102,-1,3102.-1,318.9822050718,3918.814961,39.45375185
3102,1766,1766.3102,1277.37093398,4459.583496,88.03341278
3102,1822,1822.3102,63.3302859721,5068.703533,71.04524486
3102,1855,1855.3102,369.611821573,897.3726058,40.858601213
3102,1882,1882.3102,240.068182771,670.0108178,41.649603733
3102,3101,3101.3102,429.48590712,4481.895583,76.67784217
3102,4005_LN,3102.4005_LN,40.1311767674,3918.814961,40.186727984
3102,4014_LN,4014_LN.3102,230.002559717,438.3356492,39.946570099
3102,4015_LN,3102.4015_LN,949.8318879975,3918.814961,42.316630185
3103,-1,3103.-1,837.145131002,1672.919965,7.759570578
3103,1870,3103.1870,408.765961957,1672.919965,21.163329828
3103,1874,1874.3103,427.008871777,989.3185173,12.433162147
3104,-1,3104.-1,480.741575275,3230.061058,12.51319925
3104,1771,1771.3104,278.00596788,446.4361896,13.212002046
3104,1772,1772.3104,34.6412710067,8097.022203,56.62104758
3104,1845,1845.3104,137.603411065,985.063196,16.455905544
3104,1848,1848.3104,275.796011128,1165.205616,17.544020512
3104,1850,1850.3104,563.157310542,1027.603066,16.697041462
3104,1875,1875.3104,427.1095193345,1129.417311,17.724668845
3104,1878,3104.1878,717.477146928,3230.061058,36.03793057
3104,3099,3104.3099,176.075605969,3230.061058,21.357334271
3104,3206,3104.3206,139.453238602,3230.061058,20.372632445
3105,-1,3105.-1,633.819400014,5578.452315,35.58099538
3105,1371,1371.3105,442.407767793,5979.912639,85.47177263
3105,1498,1498.3105,453.660691919,3756.956569,64.49614489
3105,1510,1510.3105,369.3401098805,2314.865342,49.75796099
3105,1513,1513.3105,88.5818058847,2661.538465,41.676576466
3105,1519,1519.3105,56.1150043702,685.2708241,37.925248901
3105,1886,1886.3105,752.27595805,2691.066344,44.932071479
3105,1887,1887.3105,205.933376671,1816.65204,45.125333663
3105,1892,1892.3105,547.307406647,2418.1271,56.28839284
3105,1895,1895.3105,349.555650918,673.8935035,37.203005842
3105,1896,1896.3105,594.411130625,594.4111306,36.451013981
3105,1898,1898.3105,513.81605274,603.0888148,37.365730322
3105,1899,1899.3105,341.73557181,341.7355718,36.196035012
3105,1900,1900.3105,229.492387868,500.5781246,36.217691846
3106,1914,1914.3106,180.679253115,1499.465917,13.13918999
3106,1959,1959.3106,410.023191552,2827.105588,48.041473899
3106,1960,1960.3106,146.059657944,2227.82969,21.526143769
3106,2059,3106.2059,177.316545463,1045.783724,23.195925409
3106,3124,3106.3124,131.70507601,1045.783724,17.267921749
3107,1916,3107.1916,10.1920625894,3156.231613,40.666949057
3107,1919,1919.3107,524.321382191,3498.876079,46.87327759
3107,1920,1920.3107,91.5472626403,2727.827965,44.14527276
3107,1922,1922.3107,73.778567657,5049.013664,79.78128085
3107,1929,1929.3107,749.285935679,6455.561259,80.69421897
3107,1935,1935.3107,217.950281824,1610.30066,40.340828585
3107,2007,2007.3107,591.805626962,647.7333269,33.975571196
3107,3108,3107.3108,735.78800911,3156.231613,60.92471526
3107,3112,3112.3107,17.5561159844,3646.662407,82.42296125
3107,3122,3107.3122,144.006368781,3156.231613,52.12287686
3108,1918,1918.3108,757.658452414,757.6584524,31.724976645
3108,1922,1922.3108,454.202013629,5049.013664,75.55690407
3108,1961,1961.3108,436.793789961,3507.505654,75.81282774
3108,3107,3107.3108,735.78800911,3156.231613,60.92471526
3108,3112,3112.3108,577.348927962,3646.662407,78.19858447
3109,1919,1919.3109,414.029923907,3498.876079,18.320996218
3109,1937,1937.3109,325.6923555056,1458.109132,9.494615792
3109,3122,3109.3122,120.583944077,860.3062235,23.570595488
3110,-1,3110.-1,554.365411053,5928.15122,31.48712688
3110,1920,1920.3110,321.408456104,2727.827965,43.05785362
3110,1967,1967.3110,466.420159282,4225.054928,60.32614801
3110,1972,1972.3110,2088.908954,2709.837519,39.868905248
3110,1976,1976.3110,1154.2693192481,1154.269319,34.441818412
3110,1977,3110.1977,179.386847996,5928.15122,32.12231769
3110,3198,3110.3198,346.135079918,5928.15122,40.7758263
3110,3200,3110.3200,203.427996261,5928.15122,36.492343682
3110,3201,3110.3201,613.828995873,5928.15122,45.44987147
3111,1947,1947.3111,737.891377494,3641.766934,63.29667108
3111,1971,1971.3111,653.596412696,691.0294817,28.625927388
3111,1996,1996.3111,763.230972545,1566.017987,33.023231032
3111,2002,2002.3111,852.521357265,2168.725807,36.237988891
3111,3177,3111.3177,652.852211461,4611.600549,28.801470474
3111,3182,3111.3182,30.1944290956,4611.600549,33.086674889
3111,3198,3111.3198,434.20710166,4611.600549,36.12576872
3111,3201,3111.3201,487.106687237,4611.600549,40.79981389
3112,1909,3112.1909,282.840540936,3646.662407,93.01163373
3112,1929,1929.3112,517.029707344,6455.561259,97.96808818
3112,1961,1961.3112,546.97453441,3507.505654,97.31107373
3112,1962,3112.1962,762.975946078,3646.662407,97.85851706
3112,3107,3112.3107,17.5561159844,3646.662407,82.42296125
3112,3108,3112.3108,577.348927962,3646.662407,78.19858447
3112,3119,3112.3119,941.936634516,3646.662407,90.74238837
3113,-1,3113.-1,1899.11965358,3808.87301,22.68592564
3113,1953,3113.1953,569.969061929,3808.87301,28.890965211
3113,3163,3113.3163,200.767559097,3808.87301,24.461302527
3113,3165,3113.3165,95.3781864698,3808.87301,24.103576674
3113,3202,3113.3202,1043.63854888,3808.87301,42.84291488
3114,-1,3114.-1,937.472920062,5381.697395,45.49293435
3114,1925,1925.3114,361.280664623,1496.793188,52.955136735
3114,1947,1947.3114,807.776957274,3641.766934,81.95253613
3114,1978,1978.3114,157.725921907,544.6590934,47.36826703
3114,1980,3114.1980,467.13226533,5381.697395,51.196034829
3114,1982,1982.3114,1589.28492762,3270.924563,68.65972749
3114,1996,1996.3114,18.790362445,1566.017987,51.679096082
3114,3186,3114.3186,490.857191696,5381.697395,55.51793882
3114,3202,3114.3202,551.376184036,5381.697395,65.64992359
3115,-1,3115.-1,311.42104574,901.5702349,2.180495669
3115,1925,1925.3115,211.015502864,1496.793188,9.642698054
3115,1953,1953.3115,379.133686268,1396.004225,8.38553524
3116,3117,3116.3117,862.4099070403,923.2225736,26.899595483
3116,3128,3116.3128,60.8126665974,923.2225736,45.863008883
3117,-1,3117.-1,197.2486799204,3967.838662,24.51000724
3117,1910,1910.3117,309.475697698,630.3676749,26.520073209
3117,1957,1957.3117,680.308943897,3382.228962,46.85047188
3117,1958,1958.3117,593.171077994,624.2973501,26.331080709
3117,1959,1959.3117,399.277568856,2827.105588,65.41861116
3117,1993,1993.3117,631.938769098,4604.186206,63.38393894
3117,2065,2065.3117,35.229495755,403.7533024,25.508773189
3117,3116,3116.3117,862.4099070403,923.2225736,26.899595483
3117,3128,3117.3128,258.7785218548,3967.838662,67.98342788
3118,1980,3118.1980,145.920882776,822.1293525,8.719558845
3118,1982,1982.3118,676.208469748,3270.924563,26.183251506
3119,-1,3119.-1,861.667305474,5333.129007,40.89397314
3119,1909,1909.3119,329.212452934,3835.069388,84.05719164
3119,1961,1961.3119,680.281205152,3507.505654,88.35663164
3119,1993,1993.3119,347.553918135,4604.186206,79.76790484
3119,1997,1997.3119,837.3607691081,837.3607691,43.149054335
3119,1998,1998.3119,635.154852798,635.1548528,42.683614025
3119,3112,3112.3119,941.936634516,3646.662407,90.74238837
3119,3143,3119.3143,699.961868393,5333.129007,74.8042338
3120,1929,1929.3120,2998.63760542,6455.561259,69.18758653
3120,1935,1935.3120,405.107604277,1610.30066,28.834196145
3120,2005,2005.3120,141.394825223,372.1551253,21.669187071
3120,2007,2007.3120,55.9276999124,647.7333269,22.468938756
3120,3121,3120.3121,766.996304248,4368.064039,70.84516122
3121,-1,3121.-1,2381.9159036968,9607.964515,49.77724764
3121,1929,1929.3121,223.206917883,6455.561259,97.89692059
3121,1935,1935.3121,282.503327222,1610.30066,57.543530205
3121,1937,1937.3121,94.3340944208,1458.109132,55.249598784
3121,2004,2004.3121,571.186814573,1572.350453,59.585128983
3121,2005,2005.3121,108.602870203,372.1551253,50.378521131
3121,2006,2006.3121,677.288339219,1030.103114,55.543826338
3121,2009,2009.3121,244.036725649,983.6111519,53.432922964
3121,2010,2010.3121,330.143497006,685.7044606,50.937107416
3121,2011,2011.3121,563.872175891,1718.199222,54.403177566
3121,2012,2012.3121,247.270917403,561.2669914,50.408562224
3121,2013,2013.3121,400.704822755,975.5168475,52.56134457
3121,2014,2014.3121,292.559860279,371.8064188,50.463037553
3121,2016,2016.3121,1398.061438562,1548.27345,59.032798955
3121,3120,3120.3121,766.996304248,4368.064039,70.84516122
3121,3122,3121.3122,1025.28050619,9607.964515,69.32557848
3122,1919,1919.3122,89.706298459,3498.876079,33.84706241
3122,1935,1935.3122,704.739447005,1610.30066,27.314613405
3122,1937,1937.3122,870.180627626,1458.109132,25.020681984
3122,2006,2006.3122,286.773613799,1030.103114,25.314909538
3122,3107,3107.3122,144.006368781,3156.231613,52.12287686
3122,3109,3109.3122,120.583944077,860.3062235,23.570595488
3122,3121,3121.3122,1025.28050619,9607.964515,69.32557848
3123,-1,3123.-1,124.7671684023,1194.332084,5.447232977
3123,2025,2025.3123,117.797039258,516.9857858,6.714278709
3123,2026,2026.3123,657.579756795,3491.234228,38.301425347
3123,2034,3123.2034,294.188119454,1194.332084,44.581256177
3124,1912,1912.3124,607.425589353,3295.007132,58.79227347
3124,2026,2026.3124,518.0240599,3491.234228,42.98924414
3124,2027,2027.3124,246.891508096,1734.472107,17.382429452
3124,2053,2053.3124,203.722689049,2122.542867,19.89478681
3124,3106,3106.3124,131.70507601,1045.783724,17.267921749
3124,3125,3125.3124,213.466510571,1480.883202,18.107182362
3125,2026,2026.3125,490.227732483,3491.234228,40.826322962
3125,2033,2033.3125,194.698636765735,1417.021646,13.358729393
3125,2050,2050.3125,305.8479590504,673.3234547,9.045236417
3125,2053,2053.3125,276.642363424,2122.542867,17.731865632
3125,3124,3125.3124,213.466510571,1480.883202,18.107182362
3126,-1,3126.-1,417.902503786,925.3821646,2.937727896
3126,2049,2049.3126,507.479660812,3948.364989,19.025055366
3127,-1,3127.-1,762.955035322,1591.216898,10.8622101
3127,2045,2045.3127,123.970342158,1875.361895,22.68789564
3127,2048,3127.2048,104.958529845,1591.216898,59.69056682
3127,2049,2049.3127,599.33299055,3948.364989,26.94953757
3128,-1,3128.-1,1737.88238051,4650.191448,43.47342064
3128,1957,1957.3128,436.89396034,3382.228962,65.81388528
3128,2061,2061.3128,540.900625228,985.4269226,46.026345087
3128,2063,2063.3128,362.301441641,505.806278,44.735615962
3128,2064,2064.3128,291.360436892,741.6414285,45.36550862
3128,2065,2065.3128,368.523806696,403.7533024,44.472186589
3128,2079,2079.3128,368.6369938858,368.6369939,44.102027613
3128,2091,2091.3128,221.954454612,1983.405582,60.08494523
3128,3116,3116.3128,60.8126665974,923.2225736,45.863008883
3128,3117,3117.3128,258.7785218548,3967.838662,67.98342788
3128,3130,3128.3130,2.14615972587,4650.191448,69.45770491
3129,-1,3129.-1,952.683225285,4286.138944,28.57723382
3129,2074,2074.3129,862.723925306,2264.049277,49.95530292
3129,2075,2075.3129,467.453349614,4083.168153,75.81920386
3129,2137,3129.2137,622.935284722,4286.138944,51.98092434
3129,2139,2139.3129,60.3943185996,1273.749291,34.229637998
3129,2142,2142.3129,676.619731521,723.9063793,30.795716738
3129,3136,3136.3129,643.329109094,3799.586836,52.53949478
3130,-1,3130.-1,655.532388206,3994.779385,25.98428427
3130,2063,2063.3130,143.504836326,505.806278,27.246479592
3130,2082,2082.3130,181.689620492,3915.967534,50.54629549
3130,2087,2087.3130,645.301994713,645.3019947,28.648858069
3130,2088,2088.3130,422.521698954,950.6693881,28.827566002
3130,2089,2089.3130,545.218746291,3312.708085,56.60284338
3130,2090,2090.3130,551.893181023,630.1033189,28.262043133
3130,2091,2091.3130,453.878376713,1983.405582,42.59580886
3130,2094,2094.3130,311.915032923,2126.589487,38.74126851
3130,2100,2100.3130,81.1773501033,2412.055902,34.432727281
3130,3128,3128.3130,2.14615972587,4650.191448,69.45770491
3131,-1,3131.-1,216.2607475998,2236.205531,17.99044797
3131,3132,3131.3132,1311.17580222,2236.205531,41.59866976
3131,3135,3131.3135,708.768981203,2236.205531,53.55951572
3132,-1,3132.-1,581.973677703,5091.811354,23.60822179
3132,2085,2085.3132,674.256335089,966.1592019,27.141167689
3132,2086,2086.3132,291.530184188,495.6175056,24.444441099
3132,2089,2089.3132,919.426950715,3312.708085,54.2267809
3132,2093,2093.3132,237.576071198,621.2180786,24.9524239
3132,2131,2131.3132,507.6861257781,2370.456796,42.29196729
3132,2134,2134.3132,446.260299945,1572.71818,33.366629909
3132,2138,2138.3132,121.92590761,2649.874126,38.39887629
3132,3131,3131.3132,1311.17580222,2236.205531,41.59866976
3133,-1,3133.-1,115.61757297,2174.013292,19.94287962
3133,3134,3133.3134,1269.31517829,2174.013292,44.89585777
3133,3135,3133.3135,789.080540257,2174.013292,55.51194737
3134,-1,3134.-1,1350.10848630183,3988.655856,24.95297815
3134,2103,2103.3134,200.3994657646,1145.913461,30.957736559
3134,2132,2132.3134,220.735842449,476.312405,25.942936947
3134,2135,2135.3134,460.541023101,3322.780406,53.74740516
3134,3133,3133.3134,1269.31517829,2174.013292,44.89585777
3134,3135,3135.3134,110.173966663,3656.549666,60.5220459
3134,3205,3134.3205,377.38189382,3988.655856,26.603054336
3135,-1,3135.-1,229.429433288,3656.549666,35.56906775
3135,2103,2103.3135,669.614007598,1145.913461,41.573826159
3135,2134,2134.3135,801.596579895,1572.71818,45.327475869
3135,2135,3135.2135,76.8485586812,3656.549666,64.36349476
3135,3131,3131.3135,708.768981203,2236.205531,53.55951572
3135,3133,3133.3135,789.080540257,2174.013292,55.51194737
3135,3134,3135.3134,110.173966663,3656.549666,60.5220459
3135,3136,3136.3135,271.037598088,3799.586836,59.53132871
3136,-1,3136.-1,284.696596223,3799.586836,23.96226096
3136,2074,3136.2074,740.528429692,3799.586836,45.34033006
3136,2135,3136.2135,919.073392081,3799.586836,52.75668797
3136,2137,3136.2137,553.588847755,3799.586836,47.36595148
3136,2138,2138.3136,387.332863047,2649.874126,38.75291546
3136,3129,3136.3129,643.329109094,3799.586836,52.53949478
3136,3135,3136.3135,271.037598088,3799.586836,59.53132871
3137,-1,3137.-1,1929.116362461,2813.761515,26.15239815
3137,2075,2075.3137,632.740034383,4083.168153,73.39436819
3137,2145,2145.3137,251.9051177341,539.8603233,26.960253437
3138,-1,3138.-1,159.976015314,1711.529944,14.45711045
3138,2150,2150.3138,662.798193868,2153.321973,29.98728717
3138,2158,3138.2158,888.755734617,1711.529944,29.65438083
3139,-1,3139.-1,940.455244422,2426.304051,15.78824457
3139,2155,2155.3139,119.356250858,3306.963541,41.06202053
3139,2157,2157.3139,375.678913044,1570.87514,20.40308965
3139,2158,3139.2158,21.3532627444,2426.304051,30.98551495
3139,2159,2159.3139,626.507791767,1675.461331,31.13798769
3139,3187,3139.3187,342.952588005,2426.304051,29.0769799
3140,-1,3140.-1,263.566523703,1490.12172,9.356987089
3140,2150,2150.3140,126.678517831,2153.321973,24.887163809
3140,2157,2157.3140,342.825115466,1570.87514,13.971832169
3140,2158,2158.3140,176.423447615,2252.628111,24.554257469
3140,2159,2159.3140,303.731056261,1675.461331,24.706730209
3140,2160,2160.3140,276.897058794,630.9885627,10.905701029
3141,-1,3141.-1,1804.130082488,3553.522618,36.42637099
